Vote,Avg_environmental_importance,Avg_government_satisfaction,Avg_education_importance,Avg_monthly_expense_on_pets_or_plants,Avg_Residancy_Altitude,Yearly_ExpensesK,Weighted_education_rank,Number_of_valued_Kneset_members,Most_Important_Issue_Education,Most_Important_Issue_Environment,Most_Important_Issue_Financial,Most_Important_Issue_Foreign_Affairs,Most_Important_Issue_Healthcare,Most_Important_Issue_Military,Most_Important_Issue_Other,Most_Important_Issue_Social
2,-0.3515964054254621,-0.3506841623827308,-0.356260002739568,-0.37418393440036013,-0.3557048237987865,0.7711800210819939,0.015367511900335187,0.0009950754864147299,0,0,0,0,0,0,0,1
9,-0.34134834291910304,-0.32370703407355195,-0.376761336980395,-0.3223577660856822,-0.3553042943107067,0.6815773514550238,0.008281600183374998,0.0008589712732657402,1,0,0,0,0,0,0,0
1,-0.40802390681654616,-0.3309655542496616,-0.30107258838294887,-0.3314546634701071,-0.3533343824534683,0.41320012463962796,0.032282099772940595,0.0005867628469677605,0,0,0,0,0,0,1,0
0,-0.519136919465989,-0.49547709130226536,-0.5528484854370093,-0.3583637131416916,-0.3524782506726979,0.5663000707234027,0.11082959427535752,0.0016755965521596792,1,0,0,0,0,0,0,0
7,-0.41854887436963795,-0.31324994712725995,-0.304065193761777,-0.38371018454356415,-0.35538054896324495,0.6986363212493893,0.03377429688380069,0.0007228670601167503,0,0,1,0,0,0,0,0
0,-0.16787799492918748,-0.18397680595421897,-0.20076300808009115,-0.3085504366408465,-0.35292383972818664,0.665983040683407,0.08392772700442779,0.0012672839127127098,0,0,0,0,0,0,0,1
2,-0.34299723284618033,-0.37205410056950805,-0.3414867452205027,-0.3714336815728116,-0.3557853148209102,0.7891867114204908,0.021717110594052198,0.001811700765308669,1,0,0,0,0,0,0,0
12,-0.29317445966404293,-0.31086218984026726,-0.34551580892467915,-0.39396263591785674,-0.35433031443055896,0.6360006089236131,0.010330560966626521,0.0009950754864147299,0,0,0,0,0,0,1,0
2,-0.3554063195344813,-0.3263327955264364,-0.3673344269755902,-0.39595733878403666,-0.35551187642039417,0.7280156581174632,0.010369915274531377,0.0009950754864147299,0,0,0,0,0,0,0,1
6,-0.40852778019921987,-0.37302431625404814,-0.34868036624403975,-0.3220386734240179,-0.3548040175751148,0.5696601708344141,0.0339087448880413,0.0009950754864147299,0,1,0,0,0,0,0,0
3,-0.28627736112885704,-0.2017778635755622,-0.15414045983852354,-0.3952448459501539,-0.35162751063503617,0.37598055417919424,0.0759838236770589,0.0007228670601167503,0,0,1,0,0,0,0,0
0,-0.5250069261194164,-0.4956494067003036,-0.5526523176951113,-0.4065827292244713,-0.3514299417625507,0.3317823142574292,0.11198466981447873,0.0008589712732657402,0,0,1,0,0,0,0,0
2,-0.3803855391342128,-0.3285463215595288,-0.35021809692579586,-0.3787455653262181,-0.3545644701312825,0.5160708818844378,0.017744492341462692,0.001811700765308669,1,0,0,0,0,0,0,0
2,-0.3561030517323716,-0.32486020131106474,-0.3695446049881203,-0.290486988705874,-0.3536944738682324,0.3214435446850865,0.010516403262746502,0.0011311796995637198,0,0,0,0,1,0,0,0
0,-0.16990868914378954,-0.1957948512434,-0.23721295268317175,-0.35590858476089376,-0.3512570208585624,0.293098084774247,0.07454011957952358,0.0016755965521596792,0,1,0,0,0,0,0,0
2,-0.4002435860871395,-0.3979410325795972,-0.3943869756862464,-0.2933913745601272,-0.3538173285862107,0.34892744046489754,0.039866552988598654,0.0012672839127127098,0,0,0,0,1,0,0,0
3,-0.16647392655853624,-0.14243728247179677,-0.19237043979462612,-0.3775544560372697,-0.35281985611108896,0.6427208091456359,0.09339554122434805,0.0016755965521596792,1,0,0,0,0,0,0,0
11,-0.40851099431012966,-0.3541606700536084,-0.3915216675653125,-0.3128526794025977,-0.35527271410106964,0.6745125255805897,0.03216092563642357,0.0005867628469677605,0,0,0,0,1,0,0,0
0,-0.521307140508953,-0.47494710577443433,-0.5371877158035019,-0.396461733180921,-0.35095469811996377,0.22546530048850513,0.10435771524672745,0.0015394923390106895,0,1,0,0,0,0,0,0
0,-0.47807238096489973,-0.44101403467562866,-0.5052179927626088,-0.38752896440031326,-0.3519953045399556,0.45825992869242155,0.082958718739924,0.0012672839127127098,1,0,0,0,0,0,0,0
2,-0.3653818112499793,-0.30878545210511504,-0.33048510501536194,-0.3289510216097688,-0.35431644994827927,0.46058615184619867,0.013700171306531837,0.0011311796995637198,0,0,0,0,1,0,0,0
0,-0.140688939017607,-0.27121711019054,-0.2724273812857023,-0.33577991437652194,-0.35146922446234313,0.3405702683939205,0.06836914667479767,0.0008589712732657402,0,0,0,0,0,0,0,1
2,-0.4201410611131712,-0.332736759058462,-0.3634311656685967,-0.3402143167664014,-0.3534726421517574,0.2718174507378416,0.03089341394692033,0.0007228670601167503,0,0,1,0,0,0,0,0
0,-0.13270465789874827,-0.2847640633433458,-0.31377113663891965,-0.36575216292370943,-0.3509758799678911,0.2302039032091622,0.06597313032288736,0.0016755965521596792,0,1,0,0,0,0,0,0
10,-0.3476398514712865,-0.2688143476990326,-0.3667286222695444,-0.40365155687639265,-0.35412042157382484,0.5890453637825567,0.012668309262995949,0.0007228670601167503,0,0,0,1,0,0,0,0
9,-0.41994521691975417,-0.35775407521707714,-0.39515429281513914,-0.3906006710625492,-0.3531722450356976,0.20461544851761404,0.0363073303885065,0.0005867628469677605,0,0,0,0,1,0,0,0
2,-0.3617902919487186,-0.32358064874271103,-0.3815305754293644,-0.40447938410120315,-0.3541508464099386,0.42353889421197066,0.013607587850424888,0.0015394923390106895,1,0,0,0,0,0,0,0
6,-0.4058797935661139,-0.38665350554646594,-0.3398574537721407,-0.39621784739635096,-0.354701959580556,0.5468287213621573,0.036707945444417425,0.0008589712732657402,0,1,0,0,0,0,0,0
12,-0.3410635294857592,-0.31442173869959794,-0.29092035508107933,-0.40266328096004517,-0.3531811028993763,0.37890987222469136,0.02084369623841317,0.0005867628469677605,0,0,0,1,0,0,0,0
10,-0.3278449715978342,-0.3315552006539247,-0.3777031113714007,-0.37395682279242515,-0.35492109542547656,0.768164546623394,0.009276970122156098,0.0004506586338187707,0,0,0,1,0,0,0,0
2,-0.33315566485564574,-0.30888394826977333,-0.3355970701624909,-0.3959542051729624,-0.3549045350716425,0.5921469946542595,0.00548785316840391,0.0012672839127127098,0,1,0,0,0,0,0,0
2,-0.3388881110592115,-0.3375451319625679,-0.37944182378714897,-0.3568891320403124,-0.3552164859229354,0.6619336892675727,0.011820550538642479,0.0008589712732657402,0,0,1,0,0,0,0,0
11,-0.40096667995633356,-0.3404815197810817,-0.3843217418795379,-0.3366668782041717,-0.3537480061748123,0.3334192861063835,0.027163960366310257,0.0009950754864147299,0,1,0,0,0,0,0,0
3,-0.4670181731042293,-0.47539354809744866,-0.5385211228089605,-0.352024989688915,-0.35335171305631796,0.7617028156406798,0.09443084173725638,0.0014033881258616995,0,0,0,0,1,0,0,0
2,-0.36519187765701455,-0.36041828086391836,-0.3467565242581531,-0.38193037219604264,-0.353119868102641,0.19289817633562564,0.020848458962984366,0.0012672839127127098,1,0,0,0,0,0,0,0
0,-0.4551041885384002,-0.42487846724740647,-0.5471272707248589,-0.3699135442604932,-0.3522552635826996,0.5164155075368493,0.0852688960215998,0.001811700765308669,1,0,0,0,0,0,0,0
5,-0.3196218767432648,-0.48549629889057533,-0.4782398293569698,-0.14532583469298965,-0.35293885958398963,0.49703031458870667,0.045646924637985475,0.0015394923390106895,1,0,0,0,0,0,0,0
2,-0.3608762948484029,-0.36374250962164645,-0.3709976852020979,-0.4063102640108072,-0.35498849221433615,0.6109290927106821,0.021265896459514006,0.0015394923390106895,0,1,0,0,0,0,0,0
9,-0.34679541093414906,-0.3419615039466309,-0.40834120341709396,-0.36964248526613286,-0.35445162865050617,0.4908270528453011,0.01640544288275432,0.0004506586338187707,0,0,1,0,0,0,0,0
9,-0.39694426399449884,-0.3519893917087401,-0.4009886138849079,-0.3357983489287424,-0.35513638002531944,0.6440131553421787,0.03004761657044207,0.0005867628469677605,0,0,0,0,0,0,0,1
2,-0.36876780227463063,-0.3513027651881687,-0.37087579890000677,-0.39482148574327247,-0.3535770108933628,0.2951658386887155,0.01946107443818629,0.0011311796995637198,0,1,0,0,0,0,0,0
9,-0.38486408279077944,-0.35609709822760194,-0.3929228223634648,-0.38497535827556323,-0.3539270890709248,0.37348201819921145,0.02667965885399521,0.0003145544206697809,0,0,1,0,0,0,0,0
4,-0.41309870917994534,-0.3027746994177245,-0.39730080185782113,-0.40967771949676024,-0.3540973141033587,0.756188805202097,0.030165370709516002,0.0012672839127127098,0,1,0,0,0,0,0,0
2,-0.3604418176475051,-0.33929742306449867,-0.3623650492613974,-0.3864251619161226,-0.3531229490987032,0.19358742764044848,0.014140477526138815,0.0012672839127127098,0,1,0,0,0,0,0,0
9,-0.3964030030852235,-0.3447723960241334,-0.4025653611660863,-0.37094696287492435,-0.3549988905760459,0.6132553158644591,0.02904054570005105,0.0008589712732657402,0,1,0,0,0,0,0,0
9,-0.3971989140567849,-0.35682041955376326,-0.3996014742152919,-0.38460143663072716,-0.3548425300258917,0.5782758121446997,0.030736271759289453,0.0008589712732657402,1,0,0,0,0,0,0,0
0,-0.38040621600881086,-0.3554731695670187,-0.2739131926872835,-0.38198202241266543,-0.3527459122055973,0.6261787778298875,0.045398215981332396,0.0011311796995637198,0,0,1,0,0,0,0,0
2,-0.37670422491537914,-0.38017574764064255,-0.3418242907249619,-0.3504557562248459,-0.35559891455915,0.7474870074787086,0.028749717939550622,0.0012672839127127098,1,0,0,0,0,0,0,0
12,-0.3426510121670886,-0.3153669010787647,-0.2916242137362628,-0.3977850356357151,-0.35481403081231677,0.7442130637808,0.020775500408275405,0.0011311796995637198,0,0,0,0,0,0,1,0
9,-0.33140777557233214,-0.32634780676586167,-0.37992875265770415,-0.31518569558532583,-0.3535997332393212,0.300249067061784,0.008594039427716665,0.0005867628469677605,0,0,0,0,1,0,0,0
0,-0.43373668892290596,-0.3283582339162115,-0.45343625422885375,-0.3473813911057114,-0.3525776127957023,0.5885284253039396,0.04720684838269588,0.0016755965521596792,0,0,0,0,0,0,0,0
2,-0.3714939245552447,-0.31202033077490376,-0.38865449594964513,-0.28503469769945533,-0.35311101023896235,0.19091657883425997,0.016570322557349866,0.0014033881258616995,0,1,0,0,0,0,0,0
2,-0.39645226379598225,-0.36733992822381417,-0.32699852143771435,-0.29414728480601465,-0.3546114553212303,0.5265819642829862,0.030998798350226574,0.0012672839127127098,0,0,0,0,1,0,0,0
6,-0.3115028317826053,-0.34069228426167103,-0.36742866544483693,-0.38718750036331456,-0.35572677589572926,0.7760909366288566,0.011539519194725779,0.0004506586338187707,0,0,1,0,0,0,0,0
9,-0.3860513485505609,-0.3590829256862678,-0.3903178962586301,-0.35210512508683345,-0.35472160093045224,0.551222698430403,0.027215550563624936,0.0009950754864147299,1,0,0,0,0,0,0,0
1,-0.28733813576076556,-0.3525140239002651,-0.401419892255295,-0.39951904471227406,-0.35241509025342377,0.20754476656311113,0.023747592491965216,0.0005867628469677605,0,0,0,0,0,1,0,0
12,-0.366483534974962,-0.3065470301108386,-0.30323023659422926,-0.40333801614362846,-0.35346108841652435,0.44154558455046755,0.020395736867106225,0.0005867628469677605,0,0,0,1,0,0,0,0
0,-0.12798085714116406,-0.10819837937835514,-0.15481647942443774,-0.37119457617766355,-0.3523426868459632,0.5359730133111975,0.11493019203091145,0.0011311796995637198,0,0,0,0,0,0,0,1
5,-0.45664452008379874,-0.303293609925272,-0.4706516972550003,-0.2618812189193552,-0.3536490291763156,0.6559027403503728,0.05626210704375794,0.0008589712732657402,0,0,0,0,0,0,0,1
5,-0.3556624639668503,-0.4465312401133469,-0.3708047273088445,-0.2739351884764767,-0.35369062262315465,0.6652076329654812,0.04697269074030012,0.0015394923390106895,1,0,0,0,0,0,0,0
5,-0.24269792594586304,-0.45425294833545077,-0.4778509700621943,-0.245409552615828,-0.3540383900536701,0.7430068739973601,0.0688805024922514,0.0014033881258616995,0,0,0,0,1,0,0,0
3,-0.48792961075732016,-0.4857322166174309,-0.5348470492908274,-0.4069593643905603,-0.3514465021163848,0.335487040020852,0.0994299255012417,0.001811700765308669,1,0,0,0,0,0,0,0
3,-0.5246510798241458,-0.5053472440837667,-0.5576090339677242,-0.4105239834879332,-0.35111722066224227,0.2618233068179103,0.11476206790729399,0.0015394923390106895,0,1,0,0,0,0,0,0
4,-0.2731398438639794,-0.2854895307082715,-0.30481654029348065,-0.2779383390086675,-0.35418512249113004,0.7758324673895481,0.02428156110437557,0.0007228670601167503,0,0,1,0,0,0,0,0
5,-0.5079646663623772,-0.24325257145115153,-0.35016010208804427,-0.18970074809734702,-0.3537568640384909,0.6800265360191724,0.06288437258604954,0.0009950754864147299,0,0,0,0,0,0,0,1
12,-0.369969032165949,-0.32003591146960403,-0.31825225098793264,-0.3731981301401108,-0.35497000623796326,0.7791064110874566,0.017364460628522566,0.0010889766228206184,0,0,0,1,0,0,0,0
12,-0.3305227270343148,-0.3097648005808955,-0.29715423132271335,-0.2881299090753999,-0.3524185563739937,0.20832017428103683,0.018144733852966267,0.0005867628469677605,0,0,0,1,0,0,0,0
2,-0.34949785177828413,-0.32020573704432354,-0.3518628743742916,-0.324399807983808,-0.3542771672484868,0.45179819770970736,0.007164743107463165,0.0008589712732657402,0,0,1,0,0,0,0,0
11,-0.24300866207227104,-0.2496222866004831,-0.3617059069802644,-0.3162503206444859,-0.3544254401839779,0.48496841675430685,0.03239170763026284,0.0007228670601167503,0,1,0,0,0,0,0,0
2,-0.3691321425051439,-0.3400545933782558,-0.3702000218250402,-0.38112472412352666,-0.3552276545336607,0.6644322252475555,0.01692981572599438,0.0011311796995637198,0,0,1,0,0,0,0,0
1,-0.3498796280178018,-0.29839068687844095,-0.4313350097983872,-0.35840075376006997,-0.35358240263647156,0.46868485467786714,0.024353400705228394,0.0009950754864147299,0,0,0,0,0,0,1,0
0,-0.48361729344844806,-0.45845555101194574,-0.5119689122546599,-0.3534612593744891,-0.35253871522041763,0.5798266275805511,0.0886855723274878,0.0011311796995637198,0,0,1,0,0,0,0,0
0,-0.13047744101676967,-0.11935731479590826,-0.1609566518050671,-0.3869586927646334,-0.35327699890181075,0.7449884714987257,0.11109342588446876,0.0011311796995637198,0,0,0,0,1,0,0,0
5,-0.2764237808756115,-0.4873252555945353,-0.5111926126853281,-0.22979053531800772,-0.35226835781596383,0.3470319993766347,0.0804223919922363,0.0014033881258616995,1,0,0,0,0,0,0,0
5,-0.26107115456167185,-0.450298913209082,-0.44190066728830646,-0.1587394229573735,-0.352196339533011,0.33092075012640065,0.059095930536643276,0.0012672839127127098,0,0,0,0,0,0,0,1
0,-0.4933501913931139,-0.41356850629594927,-0.4892444428682675,-0.32035839899513424,-0.352222913124047,0.5091783688362094,0.07861936855010455,0.0015394923390106895,0,1,0,0,0,0,0,0
0,-0.21304602750442317,-0.27782422932375506,-0.2876988918984494,-0.37690364747478994,-0.3522094337662751,0.5061628943776094,0.044184594971768784,0.001811700765308669,1,0,0,0,0,0,0,0
0,-0.21469933117815154,-0.24593628365764453,-0.2063201483025755,-0.2884851620359892,-0.3508884567046275,0.21064639743481395,0.06457553868214987,0.0016755965521596792,1,0,0,0,0,0,0,0
7,-0.42342410410124054,-0.30350051093643393,-0.3074885837965146,-0.3320849515919103,-0.35441119057719045,0.48178062946950123,0.0354027511181461,0.0012672839127127098,0,0,1,0,0,0,0,0
9,-0.3414188044904348,-0.3549238131915687,-0.39986288312361506,-0.3300019767599669,-0.35545526311775216,0.7153506653913433,0.029282600106452925,0.0004506586338187707,0,0,1,0,0,0,0,0
2,-0.3670008934599167,-0.3182823456123039,-0.3294024012035174,-0.3958709586416976,-0.35505434850516465,0.6256618393512704,0.01487655323406245,0.0012672839127127098,0,0,0,0,0,0,0,1
3,-0.456179150945913,-0.5044399970294167,-0.5289902024727481,-0.38584669488084533,-0.35153854687374153,0.35607842275243456,0.0970608588861687,0.0008589712732657402,0,0,1,0,0,0,0,0
0,-0.485448685192954,-0.39466236400246096,-0.4562101009372859,-0.3842723016221224,-0.35189247629638126,0.4352561663939591,0.06806845808771492,0.0009950754864147299,0,0,1,0,0,0,0,0
2,-0.35997742493712526,-0.34053044571770286,-0.35384478987303797,-0.3724439303539734,-0.354595280091904,0.5229633949326663,0.014252397340884227,0.00120396844590116,0,1,0,0,0,0,0,0
1,-0.4269833948022565,-0.3559819831445744,-0.299356862425819,-0.38092457362564197,-0.35286645617652906,0.30852008271965814,0.04052794124552908,0.0005867628469677605,0,0,0,0,0,1,0,0
0,-0.12965468159044694,-0.1097589198806732,-0.15716823692879872,-0.3408558378397328,-0.3511102884211024,0.2602724913820589,0.11383936477036107,0.0015394923390106895,0,1,0,0,0,0,0,0
8,-0.5204592389564257,-0.4526371651292736,-0.49280578615570125,-0.3901281880052614,-0.35134136312576386,0.3119663392437724,0.09219992952887385,0.0015394923390106895,1,0,0,0,0,0,0,0
0,-0.48330732796461157,-0.349240626772553,-0.4979480360783121,-0.37696043143611674,-0.3529696695446111,0.6762356538426468,0.07063547044889504,0.0012672839127127098,0,1,0,0,0,0,0,0
2,-0.38158939109279216,-0.32920670144678477,-0.32961073637662647,-0.3656980423482795,-0.35371334496911305,0.32566520892712647,0.011211606625833974,0.0014033881258616995,1,0,0,0,0,0,0,0
2,-0.3793781687171428,-0.33604086196974225,-0.3373956925079319,-0.3824866299001665,-0.3540580314035663,0.40277519865418243,0.01947644856393067,0.0016755965521596792,0,1,0,0,0,0,0,0
5,-0.38698302080299785,-0.19392409914921774,-0.18165774657529554,-0.27638725457898017,-0.353838510434138,0.6982916955969779,0.0709098732302376,0.0014033881258616995,1,0,0,0,0,0,0,0
2,-0.3435028333599622,-0.3450275229896231,-0.3571740731401055,-0.3874248775619347,-0.3537526276689055,0.3344531630636178,0.012454766852565802,0.0014033881258616995,1,0,0,0,0,0,0,0
0,-0.4565674387625758,-0.4341572084208545,-0.5390815481376336,-0.33639205464578964,-0.35145882610063334,0.3382440452401434,0.08508739331763816,0.0009950754864147299,0,0,0,0,1,0,0,0
2,-0.36950466146673017,-0.3065284971648763,-0.3267619801448937,-0.3796141894208948,-0.35361898946470965,0.3045568877169268,0.01552972467052782,0.0016755965521596792,1,0,0,0,0,0,0,0
2,-0.3314220986748191,-0.3413574544320593,-0.3657071904048913,-0.345855901964893,-0.3556921146900301,0.7683368594495996,0.01057053314562043,0.0014033881258616995,0,1,0,0,0,0,0,0
7,-0.40919900443557994,-0.31253232658675395,-0.305781196340085,-0.3825177298468294,-0.354416967444807,0.48307297566604407,0.030743147831173497,0.0012672839127127098,0,1,0,0,0,0,0,0
0,-0.13780865055405814,-0.2675961512415427,-0.3037409317281737,-0.3850171441113045,-0.3526384624679298,0.6021411385741908,0.06597043608889791,0.0009950754864147299,0,0,1,0,0,0,0,0
2,-0.3658648849380242,-0.36239950345642696,-0.3542084309569503,-0.387395369526825,-0.3537137300936208,0.3257513653402293,0.021297907896553635,0.0012672839127127098,1,0,0,0,0,0,0,0
2,-0.3580537045255467,-0.3335774909510133,-0.36565653579770424,-0.3222314935788586,-0.3551660346124177,0.6506471991510986,0.012415447578720441,0.0008589712732657402,0,0,0,0,0,0,0,1
11,-0.24396961868491918,-0.24335718113415172,-0.3517050421309055,-0.33604374393093916,-0.3535485116797879,0.2887902641191042,0.03335016563270867,0.0007228670601167503,0,1,0,0,0,0,0,0
6,-0.30626790173339935,-0.30118651869991625,-0.35850741113020973,-0.3783275999081824,-0.3531772516542986,0.20573548188795115,0.005340118434159891,0.0005867628469677605,0,0,1,0,0,0,0,0
0,-0.16664620195967464,-0.17961062649741902,-0.22128750352552923,-0.3596055799834701,-0.3519540962176243,0.449041192490416,0.0809240498406594,0.0012672839127127098,0,0,1,0,0,0,0,0
9,-0.3307165947073588,-0.3228421436497247,-0.3678794055403568,-0.29746081817751735,-0.35315799542891013,0.20142766123280836,0.00503760519134708,0.0008589712732657402,1,0,0,0,0,0,0,0
0,-0.5269850393691322,-0.5033230070534119,-0.5583673593026403,-0.40605718636149185,-0.35180659353114874,0.4160432862720222,0.11497036055168554,0.0016755965521596792,0,1,0,0,0,0,0,0
8,-0.24946978573562992,-0.25051830421585336,-0.3331480066565355,-0.3045799956138259,-0.3529088198723836,0.6626229405723956,0.03133280239023996,0.0015394923390106895,1,0,0,0,0,0,0,0
7,-0.4155867403639849,-0.2991361508395442,-0.3086042835761022,-0.3975576920028676,-0.3534144883510843,0.2588078323593103,0.03213186517847131,0.0014033881258616995,0,0,0,0,1,0,0,0
5,-0.5117074568150106,-0.16096072185097834,-0.279325288212506,-0.23679401311805634,-0.35368715650258475,0.6644322252475555,0.0873374256435347,0.0011311796995637198,0,0,1,0,0,0,0,0
9,-0.3964921636423926,-0.3477945074121819,-0.4054023682178195,-0.3632660905627883,-0.35318418389543843,0.20728629732380258,0.029992385331811273,0.0005867628469677605,0,0,0,0,1,0,0,0
2,-0.3334218686268879,-0.3248470399421435,-0.3294573873135198,-0.32932492998286317,-0.35491647393138337,0.5948178434604481,0.00946397880405915,0.0014033881258616995,0,0,0,0,1,0,0,0
1,-0.41867431215918405,-0.372789542315402,-0.34313335032010095,-0.37687982463734343,-0.35319573763067147,0.7259436136660488,0.03674307919198752,0.0011311796995637198,0,0,0,0,0,0,1,0
9,-0.32590913183477516,-0.3183519493604256,-0.36698189974159895,-0.3430538578794246,-0.35512482629008635,0.6414284629490931,0.0035478974166481764,0.0005867628469677605,0,0,0,0,0,0,0,1
0,-0.462482499624422,-0.32142258495597253,-0.4955857418582628,-0.327215632134587,-0.35133019451503855,0.3094678032637896,0.06367500751331458,0.0014033881258616995,1,0,0,0,0,0,0,0
5,-0.4963308340634112,-0.3925382274257013,-0.31180451019676236,-0.2704929014950725,-0.3523935232809887,0.37503283363506285,0.0642282979810573,0.0012672839127127098,0,0,1,0,0,0,0,0
9,-0.32259438010451413,-0.3223099495183159,-0.37170815720716543,-0.347427610925239,-0.3537657219021696,0.33738248110911484,0.005746545584960675,0.0007228670601167503,0,0,0,0,1,0,0,0
0,-0.12855717463721042,-0.20120438087136022,-0.2047238732606136,-0.40749344456021575,-0.35152160139539973,0.3522875405759089,0.08975433273450373,0.0012672839127127098,0,0,0,0,1,0,0,0
0,-0.4885569025318765,-0.44147609918071307,-0.5324765505383835,-0.3854968884717945,-0.3515142840297521,0.35065056872695466,0.0907830992620147,0.0009950754864147299,0,0,0,0,1,0,0,0
9,-0.33537348315989207,-0.3143270994154187,-0.3639035655737446,-0.31783169168009695,-0.35538632583086155,0.6999286674459322,0.0026949533956244225,0.0005867628469677605,0,0,0,0,1,0,0,0
0,-0.4127565221164214,-0.38261799922773754,-0.4359365770970266,-0.40274594600844515,-0.35106291810664686,0.24967525257040762,0.045241792564280785,0.0009950754864147299,0,0,0,0,1,0,0,0
10,-0.34584547732667753,-0.2776289393648871,-0.36031434786134603,-0.3655208863517312,-0.35366558953014965,0.48729463990808397,0.009468143154206568,0.0009950754864147299,0,0,0,1,0,0,0,0
1,-0.33296166283643247,-0.42795428835539384,-0.349820721409694,-0.3677422059484057,-0.35394172380222005,0.5490687881028316,0.03959753491836703,0.0009950754864147299,0,0,0,0,0,0,1,0
11,-0.24264567579188467,-0.24856326047954688,-0.37218238206209486,-0.31705286754324846,-0.35504163939640826,0.6228186777188762,0.03304906415562244,0.0011311796995637198,1,0,0,0,0,0,0,0
4,-0.32036336647200053,-0.39397104468013855,-0.39089556699564315,-0.436240808417458,-0.3522125147623373,0.3345393194767206,0.030176326736778898,0.0014033881258616995,1,0,0,0,0,0,0,0
2,-0.3579000670517506,-0.33699069456417413,-0.34629547748024975,-0.3903604227675304,-0.3552083983082722,0.6601244045924127,0.00917286554753754,0.0009950754864147299,0,0,0,0,1,0,0,0
2,-0.3750159808735219,-0.35862332955694304,-0.34395697809864795,-0.39418240369013424,-0.3545074717041327,0.5033197327452151,0.022573124770086248,0.0015394923390106895,1,0,0,0,0,0,0,0
3,-0.3198540595775277,-0.24046525911841654,-0.2844141469687844,-0.3598111269405919,-0.3522483313415598,0.5148646921009978,0.03098678896141066,0.001811700765308669,1,0,0,0,0,0,0,0
7,-0.4086581921642876,-0.30832857084653553,-0.2947269634470337,-0.34164661521968315,-0.3537938359912367,0.3436718992656233,0.032622750042970015,0.0015394923390106895,0,0,0,0,1,0,0,0
9,-0.38785512430600116,-0.3531063152684596,-0.39586709089181626,-0.38885984816905217,-0.3547766737350632,0.5635430655041114,0.027233264284884498,0.0005867628469677605,0,0,0,0,0,0,0,1
2,-0.34612848130566276,-0.32690832771883654,-0.35701492688382663,-0.35101488328694264,-0.3541446844178143,0.422160391602325,0.007644112901408098,0.0011311796995637198,0,0,0,0,0,0,0,1
2,-0.3469854973453041,-0.34604545473777876,-0.3453916731609501,-0.3069066689506638,-0.3544855196071898,0.4984088171983524,0.013725954241146369,0.0016755965521596792,0,1,0,0,0,0,0,0
2,-0.393584520324202,-0.32790394829450226,-0.385542246393796,-0.3735048586197223,-0.3550917055824182,0.6340190114222475,0.023627630630548575,0.0009950754864147299,0,0,0,0,1,0,0,0
11,-0.25483562145268507,-0.25631142631547993,-0.37920083159335427,-0.36689224365899126,-0.3549981203270304,0.6130830030382535,0.028698624168392924,0.0004506586338187707,0,0,0,0,0,0,0,1
2,-0.3376769357011041,-0.3401424610848952,-0.33331320918147017,-0.3953863408915665,-0.3553235505360952,0.6858851721101666,0.012555755408276088,0.0014033881258616995,1,0,0,0,0,0,0,0
6,-0.3250767403394613,-0.3149205808112972,-0.3628275252447653,-0.40440422730767195,-0.35486602262086564,0.5835313533439739,0.0018408985105935072,0.0009950754864147299,1,0,0,0,0,0,0,0
4,-0.2710873633721044,-0.3844010306569611,-0.2944871533279953,-0.48168361247548,-0.35415777865107845,0.7697153620592454,0.036949916436123276,0.0008589712732657402,0,0,0,0,0,0,0,1
0,-0.45999506033221976,-0.32785071620483797,-0.5235419576614702,-0.39054836818167354,-0.35217900893016135,0.4993565377424838,0.07032775881031396,0.0011311796995637198,0,0,0,0,0,0,0,1
5,-0.21147698540782392,-0.33650231377950063,-0.4359147540380818,-0.22989642923572867,-0.35176037859021647,0.23339169049396788,0.04662250002581385,0.0015394923390106895,0,0,0,0,1,0,0,0
7,-0.39322547195371566,-0.3118441065027172,-0.292228500507586,-0.37789894863229634,-0.3543819211146,0.47523274207368416,0.0292549039577868,0.0009950754864147299,0,0,0,0,1,0,0,0
3,-0.4997759068053642,-0.48861118848459295,-0.5437263011817474,-0.3584439221508409,-0.35205037734456657,0.47058029576613,0.10396741132744118,0.0012672839127127098,0,1,0,0,0,0,0,0
12,-0.34029591280806687,-0.3255249368826138,-0.29985614780934133,-0.42374149765700553,-0.35297929765730535,0.3337639117587949,0.018782079848938375,0.0011311796995637198,0,0,0,0,0,0,1,0
6,-0.4083534343159296,-0.3899559574320446,-0.3512918773203048,-0.3388714590756319,-0.3539355618100957,0.3753774592874743,0.037718775251694876,0.0008589712732657402,0,0,0,0,1,0,0,0
10,-0.3399372176141884,-0.3159608637238239,-0.3795018619518239,-0.29214346758173043,-0.35329818074973807,0.40510142180795955,0.00745153281128298,0.0007228670601167503,0,0,0,0,0,1,0,0
2,-0.3456487205857201,-0.3348008610165586,-0.3460064812271502,-0.39467731306448156,-0.3546249346790022,0.5295974387415862,0.010242814980298038,0.001811700765308669,1,0,0,0,0,0,0,0
8,-0.5218458095421985,-0.4729849075236212,-0.4707241160690213,-0.3116605489054036,-0.3515081220376278,0.34927206611730893,0.09311225510096678,0.0012672839127127098,0,0,1,0,0,0,0,0
2,-0.3491524780825831,-0.3406547578577065,-0.3689149564492453,-0.3667494485348604,-0.3540557206565197,0.40225826017556526,0.014575813444838753,0.0014033881258616995,0,0,0,0,0,0,0,1
